"","name","id","class","mass","fall_found","year","lat","long"
"20425","Queen Alexandra Range ",21512,"LL5",2.6,"Found",1999,-84,168
"20426","Queen Alexandra Range ",21513,"LL5",2.6,"Found",1999,-84,168
"20427","Queen Alexandra Range ",21514,"LL5",0.7,"Found",1999,-84,168
"20428","Queen Alexandra Range ",21515,"LL5",0.1,"Found",1999,-84,168
"20429","Queen Alexandra Range ",21516,"L5",0.1,"Found",1999,-84,168
"20430","Queen Alexandra Range ",21517,"LL5",20,"Found",1999,-84,168
"20431","Queen Alexandra Range ",21518,"LL5",21.4,"Found",1999,-84,168
"20432","Queen Alexandra Range ",21519,"LL5",3.6,"Found",1999,-84,168
"20433","Queen Alexandra Range ",21520,"LL5",5.6,"Found",1999,-84,168
"20434","Queen Alexandra Range ",21521,"H6",2.2,"Found",1999,-84,168
"20435","Queen Alexandra Range ",21522,"LL5",2.2,"Found",1999,-84,168
"20436","Queen Alexandra Range ",21523,"L5",1.4,"Found",1999,-84,168
"20437","Queen Alexandra Range ",21524,"LL5",1.4,"Found",1999,-84,168
"20438","Queen Alexandra Range ",21525,"LL5",0.7,"Found",1999,-84,168
"20439","Queen Alexandra Range ",21526,"H6",2.2,"Found",1999,-84,168
"20440","Queen Alexandra Range ",21527,"LL5",2.2,"Found",1999,-84,168
"20441","Queen Alexandra Range ",21528,"LL5",0.9,"Found",1999,-84,168
"20442","Queen Alexandra Range ",21529,"L5",0.5,"Found",1999,-84,168
"20443","Queen Alexandra Range ",21530,"LL5",1.5,"Found",1999,-84,168
"20444","Queen Alexandra Range ",21531,"L5",11.3,"Found",1999,-84,168
"20445","Queen Alexandra Range ",21532,"H6",211.9,"Found",1999,-84,168
"20446","Queen Alexandra Range ",21533,"LL5",198,"Found",1999,-84,168
"20447","Queen Alexandra Range ",21534,"H6",110.3,"Found",1999,-84,168
"20448","Queen Alexandra Range ",21535,"LL5",118.2,"Found",1999,-84,168
"20449","Queen Alexandra Range ",21536,"LL5",113.8,"Found",1999,-84,168
"20450","Queen Alexandra Range ",21537,"H6",173.5,"Found",1999,-84,168
"20451","Queen Alexandra Range ",21538,"H6",200.4,"Found",1999,-84,168
"20452","Queen Alexandra Range ",21539,"H6",93.4,"Found",1999,-84,168
"20453","Queen Alexandra Range ",21540,"L5",134.1,"Found",1999,-84,168
"20454","Queen Alexandra Range ",21541,"L4",584.6,"Found",1999,-84,168
"20455","Queen Alexandra Range ",21542,"L5",235.9,"Found",1999,-84,168
"20456","Queen Alexandra Range ",21543,"LL5",356.8,"Found",1999,-84,168
"20457","Queen Alexandra Range ",21544,"L5",230,"Found",1999,-84,168
"20458","Queen Alexandra Range ",21545,"LL5",336.1,"Found",1999,-84,168
"20459","Queen Alexandra Range ",21546,"H5",329.3,"Found",1999,-84,168
"20460","Queen Alexandra Range ",21547,"L5",525.9,"Found",1999,-84,168
"20461","Queen Alexandra Range ",21548,"H6",1029.2,"Found",1999,-84,168
"20462","Queen Alexandra Range ",21549,"LL6",463,"Found",1999,-84,168
"20463","Queen Alexandra Range ",21550,"H4",755.5,"Found",1999,-84,168
"20464","Queen Alexandra Range ",21551,"H5",173.6,"Found",1999,-84,168
"20465","Queen Alexandra Range ",21552,"H6",1.2,"Found",1999,-84,168
"20466","Queen Alexandra Range ",21553,"LL5",13.8,"Found",1999,-84,168
"20467","Queen Alexandra Range ",21554,"LL5",4.5,"Found",1999,-84,168
"20468","Queen Alexandra Range ",21555,"LL5",9.3,"Found",1999,-84,168
"20469","Queen Alexandra Range ",21556,"LL5",1.7,"Found",1999,-84,168
"20470","Queen Alexandra Range ",21557,"LL5",1.4,"Found",1999,-84,168
"20471","Queen Alexandra Range ",21558,"L5",10.2,"Found",1999,-84,168
"20472","Queen Alexandra Range ",21559,"LL5",10.2,"Found",1999,-84,168
"20473","Queen Alexandra Range ",21560,"LL5",0.9,"Found",1999,-84,168
"20474","Queen Alexandra Range ",21561,"LL5",1.9,"Found",1999,-84,168
"20475","Queen Alexandra Range ",21562,"LL5",7.5,"Found",1999,-84,168
"20476","Queen Alexandra Range ",21563,"LL5",1.85,"Found",1999,-84,168
"20477","Queen Alexandra Range ",21564,"LL5",23.2,"Found",1999,-84,168
"20478","Queen Alexandra Range ",21565,"CM2",23.2,"Found",1999,-84,168
"20479","Queen Alexandra Range ",21566,"LL5",29.9,"Found",1999,-84,168
"20480","Queen Alexandra Range ",21567,"LL5",1.25,"Found",1999,-84,168
"20481","Queen Alexandra Range ",21568,"LL5",30.8,"Found",1999,-84,168
"20482","Queen Alexandra Range ",21569,"LL5",21.3,"Found",1999,-84,168
"20483","Queen Alexandra Range ",21570,"L5",93.9,"Found",1999,-84,168
"20484","Queen Alexandra Range ",21571,"H5",56.9,"Found",1999,-84,168
"20485","Queen Alexandra Range ",21572,"LL5",7.8,"Found",1999,-84,168
"20486","Queen Alexandra Range ",21573,"L5",22.6,"Found",1999,-84,168
"20487","Queen Alexandra Range ",21574,"E-an",19.9,"Found",1999,-84,168
"20488","Queen Alexandra Range ",21575,"LL5",5.4,"Found",1999,-84,168
"20489","Queen Alexandra Range ",21576,"L4",23,"Found",1999,-84,168
"20490","Queen Alexandra Range ",21577,"L5",54.6,"Found",1999,-84,168
"20491","Queen Alexandra Range ",21578,"LL5",14.7,"Found",1999,-84,168
"20492","Queen Alexandra Range ",21579,"LL5",8.4,"Found",1999,-84,168
"20493","Queen Alexandra Range ",21580,"L5",20.5,"Found",1999,-84,168
"20494","Queen Alexandra Range ",21581,"LL5",20.5,"Found",1999,-84,168
"20495","Queen Alexandra Range ",21582,"LL5",13.9,"Found",1999,-84,168
"20496","Queen Alexandra Range ",21583,"LL5",4.7,"Found",1999,-84,168
"20497","Queen Alexandra Range ",21584,"LL5",1.45,"Found",1999,-84,168
"20498","Queen Alexandra Range ",21585,"LL5",5,"Found",1999,-84,168
"20499","Queen Alexandra Range ",21586,"L-metal",0.387,"Found",1999,-84,168
"20500","Queen Alexandra Range ",21587,"LL5",2.7,"Found",1999,-84,168
"20501","Queen Alexandra Range ",21588,"LL5",3.5,"Found",1999,-84,168
"20502","Queen Alexandra Range ",21589,"LL5",5.9,"Found",1999,-84,168
"20503","Queen Alexandra Range ",21590,"LL5",5.9,"Found",1999,-84,168
"20504","Queen Alexandra Range ",21591,"LL5",4.2,"Found",1999,-84,168
"20505","Queen Alexandra Range ",21592,"LL5",4.2,"Found",1999,-84,168
"20506","Queen Alexandra Range ",21593,"LL5",3.1,"Found",1999,-84,168
"20507","Queen Alexandra Range ",21594,"LL5",3.1,"Found",1999,-84,168
"20508","Queen Alexandra Range ",21595,"LL5",1.57,"Found",1999,-84,168
"20509","Queen Alexandra Range ",21596,"LL5",20,"Found",1999,-84,168
"20510","Queen Alexandra Range ",21597,"L5",2,"Found",1999,-84,168
"20511","Queen Alexandra Range ",21598,"LL5",7.5,"Found",1999,-84,168
"20512","Queen Alexandra Range ",21599,"LL5",5.5,"Found",1999,-84,168
"20513","Queen Alexandra Range ",21600,"H6",21.8,"Found",1999,-84,168
"20514","Queen Alexandra Range ",21601,"LL5",1.3,"Found",1999,-84,168
"20515","Queen Alexandra Range ",21602,"LL5",0.44,"Found",1999,-84,168
"20516","Queen Alexandra Range ",21603,"LL5",2.8,"Found",1999,-84,168
"20517","Queen Alexandra Range ",21604,"LL5",15.7,"Found",1999,-84,168
"20518","Queen Alexandra Range ",21605,"LL5",6,"Found",1999,-84,168
"20519","Queen Alexandra Range ",21606,"LL5",3.4,"Found",1999,-84,168
"20520","Queen Alexandra Range ",21607,"LL5",2.2,"Found",1999,-84,168
"20521","Queen Alexandra Range ",21608,"LL5",3,"Found",1999,-84,168
"20522","Queen Alexandra Range ",21609,"E-an",10.7,"Found",1999,-84,168
"20523","Queen Alexandra Range ",21610,"E-an",31,"Found",1999,-84,168
"20524","Queen Alexandra Range ",21611,"L5",2.4,"Found",1999,-84,168
"20525","Queen Alexandra Range ",21612,"LL5",16.4,"Found",1999,-84,168
"20526","Queen Alexandra Range ",21613,"L5",3.8,"Found",1999,-84,168
"20527","Queen Alexandra Range ",21614,"H5",3.8,"Found",1999,-84,168
"20528","Queen Alexandra Range ",21615,"LL5",4.4,"Found",1999,-84,168
"20529","Queen Alexandra Range ",21616,"LL5",4.4,"Found",1999,-84,168
"20530","Queen Alexandra Range ",21617,"LL5",25.9,"Found",1999,-84,168
"20531","Queen Alexandra Range ",21618,"LL5",20,"Found",1999,-84,168
"20532","Queen Alexandra Range ",21619,"LL5",1.94,"Found",1999,-84,168
"20533","Queen Alexandra Range ",21620,"LL5",6.1,"Found",1999,-84,168
"20534","Queen Alexandra Range ",21621,"LL5",2.5,"Found",1999,-84,168
"20535","Queen Alexandra Range ",21622,"LL5",23.6,"Found",1999,-84,168
"20536","Queen Alexandra Range ",21623,"LL5",19.3,"Found",1999,-84,168
"20537","Queen Alexandra Range ",21624,"LL5",24.7,"Found",1999,-84,168
"20538","Queen Alexandra Range ",21625,"L5",39.3,"Found",1999,-84,168
"20539","Queen Alexandra Range ",21626,"L5",63.3,"Found",1999,-84,168
"20540","Queen Alexandra Range ",21627,"LL5",27.4,"Found",1999,-84,168
"20541","Queen Alexandra Range ",21628,"CR2",43.6,"Found",1999,-84,168
"20542","Queen Alexandra Range ",21629,"LL5",19.4,"Found",1999,-84,168
"20543","Queen Alexandra Range ",21630,"L5",41,"Found",1999,-84,168
"20544","Queen Alexandra Range ",21631,"LL5",6,"Found",1999,-84,168
"20545","Queen Alexandra Range ",21632,"LL5",1.69,"Found",1999,-84,168
"20546","Queen Alexandra Range ",21633,"LL5",10.7,"Found",1999,-84,168
"20547","Queen Alexandra Range ",21634,"LL5",10.2,"Found",1999,-84,168
"20548","Queen Alexandra Range ",21635,"LL5",5.1,"Found",1999,-84,168
"20549","Queen Alexandra Range ",21636,"LL5",0.52,"Found",1999,-84,168
"20550","Queen Alexandra Range ",21637,"L5",3.7,"Found",1999,-84,168
"20551","Queen Alexandra Range ",21638,"LL6",1.97,"Found",1999,-84,168
"20552","Queen Alexandra Range ",21639,"LL5",1.97,"Found",1999,-84,168
"20553","Queen Alexandra Range ",21640,"LL5",1.68,"Found",1999,-84,168
"20554","Queen Alexandra Range ",21641,"L5",123.3,"Found",1999,-84,168
"20555","Queen Alexandra Range ",21642,"L6",100,"Found",1999,-84,168
"20556","Queen Alexandra Range ",21643,"H5",139.3,"Found",1999,-84,168
"20557","Queen Alexandra Range ",21644,"H5",181.6,"Found",1999,-84,168
"20558","Queen Alexandra Range ",21645,"L5",205.8,"Found",1999,-84,168
"20559","Queen Alexandra Range ",21646,"H6",234.7,"Found",1999,-84,168
"20560","Queen Alexandra Range ",21647,"LL5",77.6,"Found",1999,-84,168
"20561","Queen Alexandra Range ",21648,"H6",24.8,"Found",1999,-84,168
"20562","Queen Alexandra Range ",21649,"H5",36.9,"Found",1999,-84,168
"20563","Queen Alexandra Range ",21650,"LL5",30.2,"Found",1999,-84,168
"20564","Queen Alexandra Range ",21651,"LL5",1.1,"Found",1999,-84,168
"20565","Queen Alexandra Range ",21652,"LL5",1.1,"Found",1999,-84,168
"20566","Queen Alexandra Range ",21653,"L5",1.89,"Found",1999,-84,168
"20567","Queen Alexandra Range ",21654,"H5",2,"Found",1999,-84,168
"20568","Queen Alexandra Range ",21655,"LL5",26.7,"Found",1999,-84,168
"20569","Queen Alexandra Range ",21656,"LL5",1.15,"Found",1999,-84,168
"20570","Queen Alexandra Range ",21657,"LL5",1.69,"Found",1999,-84,168
"20571","Queen Alexandra Range ",21658,"LL5",1.69,"Found",1999,-84,168
"20572","Queen Alexandra Range ",21659,"LL5",3.8,"Found",1999,-84,168
"20573","Queen Alexandra Range ",21660,"LL5",1.22,"Found",1999,-84,168
"20574","Queen Alexandra Range ",21661,"LL5",8.6,"Found",1999,-84,168
"20575","Queen Alexandra Range ",21662,"LL5",8.6,"Found",1999,-84,168
"20576","Queen Alexandra Range ",21663,"LL5",8.7,"Found",1999,-84,168
"20577","Queen Alexandra Range ",21664,"LL5",1.16,"Found",1999,-84,168
"20578","Queen Alexandra Range ",21665,"LL5",1.18,"Found",1999,-84,168
"20579","Queen Alexandra Range ",21666,"LL5",1.18,"Found",1999,-84,168
"20580","Queen Alexandra Range ",21667,"LL5",1.93,"Found",1999,-84,168
"20581","Queen Alexandra Range ",21668,"LL5",3.4,"Found",1999,-84,168
"20582","Queen Alexandra Range ",21669,"LL5",3.4,"Found",1999,-84,168
"20583","Queen Alexandra Range ",21670,"LL5",0.26,"Found",1999,-84,168
"20584","Queen Alexandra Range ",21671,"LL5",16.1,"Found",1999,-84,168
"20585","Queen Alexandra Range ",21672,"LL5",8.9,"Found",1999,-84,168
"20586","Queen Alexandra Range ",21673,"LL5",9.6,"Found",1999,-84,168
"20587","Queen Alexandra Range ",21674,"LL5",9.6,"Found",1999,-84,168
"20588","Queen Alexandra Range ",21675,"LL5",2.2,"Found",1999,-84,168
"20589","Queen Alexandra Range ",21676,"LL5",2.2,"Found",1999,-84,168
"20590","Queen Alexandra Range ",21677,"LL5",0.34,"Found",1999,-84,168
"20591","Queen Alexandra Range ",21678,"LL5",0.62,"Found",1999,-84,168
"20592","Queen Alexandra Range ",21679,"LL5",0.48,"Found",1999,-84,168
"20593","Queen Alexandra Range ",21680,"LL5",0.48,"Found",1999,-84,168
"20594","Queen Alexandra Range ",21681,"H6",8.1,"Found",1999,-84,168
"20595","Queen Alexandra Range ",21682,"Diogenite",1.5,"Found",1999,-84,168
"20596","Queen Alexandra Range ",21683,"LL5",1.5,"Found",1999,-84,168
"20597","Queen Alexandra Range ",21684,"LL5",1.5,"Found",1999,-84,168
"20598","Queen Alexandra Range ",21685,"LL5",2.4,"Found",1999,-84,168
"20599","Queen Alexandra Range ",21686,"H5",6.1,"Found",1999,-84,168
"20600","Queen Alexandra Range ",21687,"H5",6.1,"Found",1999,-84,168
"20601","Queen Alexandra Range ",21688,"LL6",2.3,"Found",1999,-84,168
"20602","Queen Alexandra Range ",21689,"LL5",2.4,"Found",1999,-84,168
"20603","Queen Alexandra Range ",21690,"L5",18.4,"Found",1999,-84,168
"20604","Queen Alexandra Range ",21691,"LL5",13,"Found",1999,-84,168
"20605","Queen Alexandra Range ",21692,"LL5",3.2,"Found",1999,-84,168
"20606","Queen Alexandra Range ",21693,"LL5",1.54,"Found",1999,-84,168
"20607","Queen Alexandra Range ",21694,"LL5",6.8,"Found",1999,-84,168
"20608","Queen Alexandra Range ",21695,"LL5",21.2,"Found",1999,-84,168
"20609","Queen Alexandra Range ",21696,"LL5",32.6,"Found",1999,-84,168
"20610","Queen Alexandra Range ",21697,"H6",36,"Found",1999,-84,168
"20611","Queen Alexandra Range ",21698,"H6",42,"Found",1999,-84,168
"20612","Queen Alexandra Range ",21699,"LL5",14.4,"Found",1999,-84,168
"20613","Queen Alexandra Range ",21700,"LL5",1.77,"Found",1999,-84,168
"20614","Queen Alexandra Range ",21701,"LL5",6.2,"Found",1999,-84,168
"20615","Queen Alexandra Range ",21702,"LL5",17.5,"Found",1999,-84,168
"20616","Queen Alexandra Range ",21703,"LL5",17.5,"Found",1999,-84,168
"20617","Queen Alexandra Range ",21704,"LL5",0.35,"Found",1999,-84,168
"20618","Queen Alexandra Range ",21705,"H5",0.28,"Found",1999,-84,168
"20619","Queen Alexandra Range ",21706,"LL5",0.33,"Found",1999,-84,168
"20620","Queen Alexandra Range ",21707,"LL5",1.04,"Found",1999,-84,168
"20621","Queen Alexandra Range ",21708,"LL5",4.1,"Found",1999,-84,168
"20622","Queen Alexandra Range ",21709,"LL5",1.56,"Found",1999,-84,168
"20623","Queen Alexandra Range ",21710,"LL6",1.19,"Found",1999,-84,168
"20624","Queen Alexandra Range ",21711,"LL5",4.6,"Found",1999,-84,168
"20625","Queen Alexandra Range ",21712,"LL5",2.8,"Found",1999,-84,168
"20626","Queen Alexandra Range ",21713,"LL5",4.1,"Found",1999,-84,168
"20627","Queen Alexandra Range ",21714,"LL5",3.8,"Found",1999,-84,168
"20628","Queen Alexandra Range ",21715,"L5",10.9,"Found",1999,-84,168
"20629","Queen Alexandra Range ",21716,"LL5",7,"Found",1999,-84,168
"20630","Queen Alexandra Range ",21717,"LL5",0.74,"Found",1999,-84,168
"20631","Queen Alexandra Range ",21718,"LL5",4.6,"Found",1999,-84,168
"20632","Queen Alexandra Range ",21719,"LL5",1.44,"Found",1999,-84,168
"20633","Queen Alexandra Range ",21720,"LL5",1.64,"Found",1999,-84,168
"20634","Queen Alexandra Range ",21721,"LL5",1.52,"Found",1999,-84,168
"20635","Queen Alexandra Range ",21722,"LL5",1.79,"Found",1999,-84,168
"20636","Queen Alexandra Range ",21723,"LL5",2.7,"Found",1999,-84,168
"20637","Queen Alexandra Range ",21724,"LL5",5.6,"Found",1999,-84,168
"20638","Queen Alexandra Range ",21725,"LL5",1.69,"Found",1999,-84,168
"20639","Queen Alexandra Range ",21726,"LL5",9.8,"Found",1999,-84,168
"20640","Queen Alexandra Range ",21727,"LL5",6.4,"Found",1999,-84,168
"20641","Queen Alexandra Range ",21728,"LL5",1.85,"Found",1999,-84,168
"20642","Queen Alexandra Range ",21729,"LL5",7.9,"Found",1999,-84,168
"20643","Queen Alexandra Range ",21730,"LL5",7.1,"Found",1999,-84,168
"20644","Queen Alexandra Range ",21731,"LL5",7.1,"Found",1999,-84,168
"20645","Queen Alexandra Range ",21732,"LL5",1.48,"Found",1999,-84,168
"20646","Queen Alexandra Range ",21733,"LL5",18.5,"Found",1999,-84,168
"20647","Queen Alexandra Range ",21734,"LL5",2.2,"Found",1999,-84,168
"20648","Queen Alexandra Range ",21735,"LL5",2.8,"Found",1999,-84,168
"20649","Queen Alexandra Range ",21736,"LL5",11.5,"Found",1999,-84,168
"20650","Queen Alexandra Range ",21737,"LL5",1.86,"Found",1999,-84,168
"20651","Queen Alexandra Range ",21738,"LL5",9.3,"Found",1999,-84,168
"20652","Queen Alexandra Range ",21739,"LL5",3,"Found",1999,-84,168
"20653","Queen Alexandra Range ",21740,"LL5",2.9,"Found",1999,-84,168
"20654","Queen Alexandra Range ",21741,"LL5",5.2,"Found",1999,-84,168
"20655","Queen Alexandra Range ",21742,"LL5",3.8,"Found",1999,-84,168
"20656","Queen Alexandra Range ",21743,"LL5",1.76,"Found",1999,-84,168
"20657","Queen Alexandra Range ",21744,"L5",1.76,"Found",1999,-84,168
"20658","Queen Alexandra Range ",21745,"LL5",0.34,"Found",1999,-84,168
"20659","Queen Alexandra Range ",21746,"LL5",2.7,"Found",1999,-84,168
"20660","Queen Alexandra Range ",21747,"LL5",1.96,"Found",1999,-84,168
"20661","Queen Alexandra Range ",21748,"LL5",1.96,"Found",1999,-84,168
"20662","Queen Alexandra Range ",21749,"LL5",1.76,"Found",1999,-84,168
"20663","Queen Alexandra Range ",21750,"LL5",1.76,"Found",1999,-84,168
"20664","Queen Alexandra Range ",21751,"H6",10,"Found",1999,-84,168
"20665","Queen Alexandra Range ",21752,"LL5",10,"Found",1999,-84,168
"20666","Queen Alexandra Range ",21753,"LL5",3.7,"Found",1999,-84,168
"20667","Queen Alexandra Range ",21754,"H6",3.7,"Found",1999,-84,168
"20668","Queen Alexandra Range ",21755,"LL5",17.4,"Found",1999,-84,168
"20669","Queen Alexandra Range ",21756,"LL5",1.81,"Found",1999,-84,168
"20670","Queen Alexandra Range ",21757,"H6",13.8,"Found",1999,-84,168
"20671","Queen Alexandra Range ",21758,"H6",7.5,"Found",1999,-84,168
"20672","Queen Alexandra Range ",21759,"CBb",1.75,"Found",1999,-84,168
"20673","Queen Alexandra Range ",21760,"H6",25.3,"Found",1999,-84,168
"20674","Queen Alexandra Range ",21761,"H5",98.3,"Found",1999,-84,168
"20675","Queen Alexandra Range ",21762,"L5",101.7,"Found",1999,-84,168
"20676","Queen Alexandra Range ",21763,"LL5",103.9,"Found",1999,-84,168
"20677","Queen Alexandra Range ",21764,"L5",101.2,"Found",1999,-84,168
"20678","Queen Alexandra Range ",21765,"LL5",142.3,"Found",1999,-84,168
"20679","Queen Alexandra Range ",21766,"LL5",104,"Found",1999,-84,168
"20680","Queen Alexandra Range ",21767,"LL5",145,"Found",1999,-84,168
"20681","Queen Alexandra Range ",21768,"H5",90,"Found",1999,-84,168
"20682","Queen Alexandra Range ",21769,"H5",77.9,"Found",1999,-84,168
"20683","Queen Alexandra Range ",21770,"LL5",17.8,"Found",1999,-84,168
"20684","Queen Alexandra Range ",21771,"LL5",23.7,"Found",1999,-84,168
"20685","Queen Alexandra Range ",21772,"H6",35.7,"Found",1999,-84,168
"20686","Queen Alexandra Range ",21773,"LL5",47.5,"Found",1999,-84,168
"20687","Queen Alexandra Range ",21774,"H6",16.3,"Found",1999,-84,168
"20688","Queen Alexandra Range ",21775,"LL5",52.4,"Found",1999,-84,168
"20689","Queen Alexandra Range ",21776,"H6",21.6,"Found",1999,-84,168
"20690","Queen Alexandra Range ",21777,"L4",29.7,"Found",1999,-84,168
"20691","Queen Alexandra Range ",21778,"LL5",25.7,"Found",1999,-84,168
"20692","Queen Alexandra Range ",21779,"H6",19.6,"Found",1999,-84,168
"20693","Queen Alexandra Range ",21780,"LL6",11.7,"Found",1999,-84,168
"20694","Queen Alexandra Range ",21781,"L4",7,"Found",1999,-84,168
"20695","Queen Alexandra Range ",21782,"LL5",8.7,"Found",1999,-84,168
"20696","Queen Alexandra Range ",21783,"LL5",6.2,"Found",1999,-84,168
"20697","Queen Alexandra Range ",21784,"LL5",1.45,"Found",1999,-84,168
"20698","Queen Alexandra Range ",21785,"LL5",1.12,"Found",1999,-84,168
"20699","Queen Alexandra Range ",21786,"LL5",6.7,"Found",1999,-84,168
"20700","Queen Alexandra Range ",21787,"LL5",1.78,"Found",1999,-84,168
"20701","Queen Alexandra Range ",21788,"LL5",1.4,"Found",1999,-84,168
"20702","Queen Alexandra Range ",21789,"LL5",17.1,"Found",1999,-84,168
"20703","Queen Alexandra Range ",21790,"LL5",2.1,"Found",1999,-84,168
"20704","Queen Alexandra Range ",21791,"LL5",3.6,"Found",1999,-84,168
"20705","Queen Alexandra Range ",21792,"CM2",1.7,"Found",1999,-84,168
"20706","Queen Alexandra Range ",21793,"LL5",2.7,"Found",1999,-84,168
"20707","Queen Alexandra Range ",21794,"LL5",1.4,"Found",1999,-84,168
"20708","Queen Alexandra Range ",21795,"LL5",9.5,"Found",1999,-84,168
"20709","Queen Alexandra Range ",21796,"LL5",5.9,"Found",1999,-84,168
"20710","Queen Alexandra Range ",21797,"LL5",3.1,"Found",1999,-84,168
"20711","Queen Alexandra Range ",21798,"LL5",4.4,"Found",1999,-84,168
